,attempt,t,alpha,gamma,rar,radr,plr,plrr,minv,maxv,light,left,right,oncoming,planner,state,action,reward,deadline,total_reward,successes,at-none,at-forward,at-left,at-right
345,22.0,1.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,19.0,630.5,20.0,152.0,105.0,35.0,54.0
346,22.0,2.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,631.5,20.0,153.0,105.0,35.0,54.0
347,22.0,3.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,17.0,633.5,20.0,153.0,106.0,35.0,54.0
348,22.0,4.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,16.0,634.5,20.0,154.0,106.0,35.0,54.0
349,22.0,5.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,15.0,646.5,21.0,154.0,107.0,35.0,54.0
350,23.0,0.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,20.0,648.5,21.0,154.0,108.0,35.0,54.0
351,23.0,1.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,19.0,650.5,21.0,154.0,108.0,36.0,54.0
352,23.0,2.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,18.0,652.5,21.0,154.0,109.0,36.0,54.0
353,23.0,3.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,653.5,21.0,155.0,109.0,36.0,54.0
354,23.0,4.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,16.0,665.5,22.0,155.0,110.0,36.0,54.0
355,24.0,0.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,35.0,666.5,22.0,156.0,110.0,36.0,54.0
356,24.0,1.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,34.0,667.5,22.0,157.0,110.0,36.0,54.0
357,24.0,2.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,33.0,668.5,22.0,158.0,110.0,36.0,54.0
358,24.0,3.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,32.0,669.5,22.0,159.0,110.0,36.0,54.0
359,24.0,4.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,31.0,670.5,22.0,160.0,110.0,36.0,54.0
360,24.0,5.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,30.0,672.5,22.0,160.0,111.0,36.0,54.0
361,24.0,6.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,29.0,674.5,22.0,160.0,112.0,36.0,54.0
362,24.0,7.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,28.0,675.5,22.0,161.0,112.0,36.0,54.0
363,24.0,8.0,0.7,0.5,0.0202755595904,0.9,0.0278128389444,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,27.0,674.5,22.0,161.0,113.0,36.0,54.0
364,24.0,9.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,26.0,675.5,22.0,162.0,113.0,36.0,54.0
365,24.0,10.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,25.0,677.5,22.0,162.0,114.0,36.0,54.0
366,24.0,11.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,24.0,679.5,22.0,162.0,115.0,36.0,54.0
367,24.0,12.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,23.0,681.5,22.0,162.0,115.0,36.0,55.0
368,24.0,13.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,22.0,682.5,22.0,163.0,115.0,36.0,55.0
369,24.0,14.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,21.0,683.5,22.0,164.0,115.0,36.0,55.0
370,24.0,15.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,20.0,685.5,22.0,164.0,116.0,36.0,55.0
371,24.0,16.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,19.0,697.5,23.0,164.0,117.0,36.0,55.0
372,25.0,0.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,30.0,699.5,23.0,164.0,117.0,37.0,55.0
373,25.0,1.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,29.0,700.5,23.0,165.0,117.0,37.0,55.0
374,25.0,2.0,0.7,0.5,0.0202755595904,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,28.0,701.0,23.0,165.0,117.0,37.0,56.0
375,25.0,3.0,0.7,0.5,0.0182480036314,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,27.0,703.0,23.0,165.0,117.0,38.0,56.0
376,25.0,4.0,0.7,0.5,0.0182480036314,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,26.0,704.0,23.0,166.0,117.0,38.0,56.0
377,25.0,5.0,0.7,0.5,0.0182480036314,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,25.0,706.0,23.0,166.0,118.0,38.0,56.0
378,25.0,6.0,0.7,0.5,0.0182480036314,0.9,0.0250315550499,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,24.0,708.0,23.0,166.0,119.0,38.0,56.0
379,25.0,7.0,0.7,0.5,0.0182480036314,0.9,0.0250315550499,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,23.0,707.0,23.0,166.0,120.0,38.0,56.0
380,25.0,8.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,22.0,708.0,23.0,167.0,120.0,38.0,56.0
381,25.0,9.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,21.0,710.0,23.0,167.0,121.0,38.0,56.0
382,25.0,10.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,20.0,712.0,23.0,167.0,122.0,38.0,56.0
383,25.0,11.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,19.0,713.0,23.0,168.0,122.0,38.0,56.0
384,25.0,12.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,12.0,18.0,725.0,24.0,168.0,122.0,39.0,56.0
385,26.0,0.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,35.0,727.0,24.0,168.0,123.0,39.0,56.0
386,26.0,1.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,34.0,728.0,24.0,169.0,123.0,39.0,56.0
387,26.0,2.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,33.0,729.0,24.0,170.0,123.0,39.0,56.0
388,26.0,3.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,32.0,731.0,24.0,170.0,124.0,39.0,56.0
389,26.0,4.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,31.0,732.0,24.0,171.0,124.0,39.0,56.0
390,26.0,5.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,30.0,733.0,24.0,172.0,124.0,39.0,56.0
391,26.0,6.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,29.0,735.0,24.0,172.0,125.0,39.0,56.0
392,26.0,7.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,28.0,736.0,24.0,173.0,125.0,39.0,56.0
393,26.0,8.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,27.0,737.0,24.0,174.0,125.0,39.0,56.0
394,26.0,9.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,26.0,738.0,24.0,175.0,125.0,39.0,56.0
395,26.0,10.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,25.0,740.0,24.0,175.0,126.0,39.0,56.0
396,26.0,11.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,24.0,742.0,24.0,175.0,127.0,39.0,56.0
397,26.0,12.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,23.0,743.0,24.0,176.0,127.0,39.0,56.0
398,26.0,13.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,22.0,744.0,24.0,177.0,127.0,39.0,56.0
399,26.0,14.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,21.0,745.0,24.0,178.0,127.0,39.0,56.0
400,26.0,15.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,20.0,747.0,24.0,178.0,128.0,39.0,56.0
401,26.0,16.0,0.7,0.5,0.0182480036314,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,left,10002.0,forward,0.5,19.0,747.5,24.0,178.0,129.0,39.0,56.0
402,26.0,17.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,18.0,749.5,24.0,178.0,130.0,39.0,56.0
403,26.0,18.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,17.0,751.5,24.0,178.0,131.0,39.0,56.0
404,26.0,19.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,16.0,752.5,24.0,179.0,131.0,39.0,56.0
405,26.0,20.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,15.0,753.5,24.0,180.0,131.0,39.0,56.0
406,26.0,21.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,14.0,755.5,24.0,180.0,132.0,39.0,56.0
407,26.0,22.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,13.0,756.5,24.0,181.0,132.0,39.0,56.0
408,26.0,23.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,12.0,757.5,24.0,182.0,132.0,39.0,56.0
409,26.0,24.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,11.0,759.5,24.0,182.0,133.0,39.0,56.0
410,26.0,25.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,10.0,760.5,24.0,183.0,133.0,39.0,56.0
411,26.0,26.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,9.0,761.5,24.0,184.0,133.0,39.0,56.0
412,26.0,27.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,8.0,762.5,24.0,185.0,133.0,39.0,56.0
413,26.0,28.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,7.0,763.5,24.0,186.0,133.0,39.0,56.0
414,26.0,29.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,6.0,764.0,24.0,186.0,133.0,39.0,57.0
415,26.0,30.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,forward,None,None,left,1002.0,right,0.5,5.0,764.5,24.0,186.0,133.0,39.0,58.0
416,26.0,31.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,4.0,766.5,24.0,186.0,133.0,39.0,59.0
417,26.0,32.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,3.0,768.5,24.0,186.0,133.0,39.0,60.0
418,26.0,33.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,2.0,770.5,24.0,186.0,134.0,39.0,60.0
419,26.0,34.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,1.0,772.5,24.0,186.0,135.0,39.0,60.0
420,26.0,35.0,0.7,0.5,0.0164232032683,0.9,0.0225283995449,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,0.0,774.5,24.0,186.0,136.0,39.0,60.0
421,27.0,0.0,0.7,0.5,0.0164232032683,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,right,0.5,25.0,775.0,24.0,186.0,136.0,39.0,61.0
422,27.0,1.0,0.7,0.5,0.0164232032683,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,left,-1.0,24.0,774.0,24.0,186.0,136.0,40.0,61.0
423,27.0,2.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,23.0,775.0,24.0,187.0,136.0,40.0,61.0
424,27.0,3.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,22.0,776.0,24.0,188.0,136.0,40.0,61.0
425,27.0,4.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,21.0,777.0,24.0,189.0,136.0,40.0,61.0
426,27.0,5.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,20.0,779.0,24.0,189.0,136.0,41.0,61.0
427,27.0,6.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,19.0,780.0,24.0,190.0,136.0,41.0,61.0
428,27.0,7.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,781.0,24.0,191.0,136.0,41.0,61.0
429,27.0,8.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,17.0,783.0,24.0,191.0,137.0,41.0,61.0
430,27.0,9.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,16.0,785.0,24.0,191.0,138.0,41.0,61.0
431,27.0,10.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,15.0,786.0,24.0,192.0,138.0,41.0,61.0
432,27.0,11.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,14.0,787.0,24.0,193.0,138.0,41.0,61.0
433,27.0,12.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,13.0,788.0,24.0,194.0,138.0,41.0,61.0
434,27.0,13.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,12.0,789.0,24.0,195.0,138.0,41.0,61.0
435,27.0,14.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,11.0,790.0,24.0,196.0,138.0,41.0,61.0
436,27.0,15.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,10.0,792.0,24.0,196.0,139.0,41.0,61.0
437,27.0,16.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,9.0,794.0,24.0,196.0,139.0,41.0,62.0
438,27.0,17.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,8.0,796.0,24.0,196.0,140.0,41.0,62.0
439,27.0,18.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,7.0,798.0,24.0,196.0,141.0,41.0,62.0
440,27.0,19.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,12.0,6.0,810.0,25.0,196.0,142.0,41.0,62.0
441,28.0,0.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,25.0,811.0,25.0,197.0,142.0,41.0,62.0
442,28.0,1.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,24.0,812.0,25.0,198.0,142.0,41.0,62.0
443,28.0,2.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,23.0,813.0,25.0,199.0,142.0,41.0,62.0
444,28.0,3.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,22.0,814.0,25.0,200.0,142.0,41.0,62.0
445,28.0,4.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,21.0,816.0,25.0,200.0,143.0,41.0,62.0
446,28.0,5.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,20.0,818.0,25.0,200.0,144.0,41.0,62.0
447,28.0,6.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,19.0,819.0,25.0,201.0,144.0,41.0,62.0
448,28.0,7.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,18.0,820.0,25.0,202.0,144.0,41.0,62.0
449,28.0,8.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,17.0,821.0,25.0,203.0,144.0,41.0,62.0
450,28.0,9.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,16.0,822.0,25.0,204.0,144.0,41.0,62.0
451,28.0,10.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,15.0,824.0,25.0,204.0,145.0,41.0,62.0
452,28.0,11.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,left,None,None,forward,12000.0,right,0.5,14.0,824.5,25.0,204.0,145.0,41.0,63.0
453,28.0,12.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,13.0,825.5,25.0,205.0,145.0,41.0,63.0
454,28.0,13.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,12.0,826.5,25.0,206.0,145.0,41.0,63.0
455,28.0,14.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,11.0,827.5,25.0,207.0,145.0,41.0,63.0
456,28.0,15.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,10.0,829.5,25.0,207.0,145.0,42.0,63.0
457,28.0,16.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,9.0,831.5,25.0,207.0,146.0,42.0,63.0
458,28.0,17.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,12.0,8.0,843.5,26.0,207.0,146.0,43.0,63.0
459,29.0,0.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,30.0,844.5,26.0,208.0,146.0,43.0,63.0
460,29.0,1.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,29.0,845.5,26.0,209.0,146.0,43.0,63.0
461,29.0,2.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,28.0,846.5,26.0,210.0,146.0,43.0,63.0
462,29.0,3.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,right,0.5,27.0,847.0,26.0,210.0,146.0,43.0,64.0
463,29.0,4.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,26.0,848.0,26.0,211.0,146.0,43.0,64.0
464,29.0,5.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,25.0,849.0,26.0,212.0,146.0,43.0,64.0
465,29.0,6.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,24.0,851.0,26.0,212.0,147.0,43.0,64.0
466,29.0,7.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,forward,10000.0,forward,2.0,23.0,853.0,26.0,212.0,148.0,43.0,64.0
467,29.0,8.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,22.0,854.0,26.0,213.0,148.0,43.0,64.0
468,29.0,9.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,21.0,855.0,26.0,214.0,148.0,43.0,64.0
469,29.0,10.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,12.0,20.0,867.0,27.0,214.0,148.0,44.0,64.0
470,30.0,0.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,forward,right,10011.0,left,0.5,30.0,867.5,27.0,214.0,148.0,45.0,64.0
471,30.0,1.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,29.0,868.5,27.0,215.0,148.0,45.0,64.0
472,30.0,2.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,left,2.0,None,1.0,28.0,869.5,27.0,216.0,148.0,45.0,64.0
473,30.0,3.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,None,left,10002.0,left,2.0,27.0,871.5,27.0,216.0,148.0,46.0,64.0
474,30.0,4.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,green,None,None,left,right,10021.0,right,2.0,26.0,873.5,27.0,216.0,148.0,46.0,65.0
475,30.0,5.0,0.7,0.5,0.0147808829414,0.9,0.0202755595904,0.9,0.0,5.0,red,None,None,None,forward,0.0,forward,-1.0,25.0,872.5,27.0,216.0,149.0,46.0,65.0
476,30.0,6.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,24.0,873.5,27.0,217.0,149.0,46.0,65.0
477,30.0,7.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,23.0,874.5,27.0,218.0,149.0,46.0,65.0
478,30.0,8.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,22.0,875.5,27.0,219.0,149.0,46.0,65.0
479,30.0,9.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,red,None,None,None,forward,0.0,None,1.0,21.0,876.5,27.0,220.0,149.0,46.0,65.0
480,30.0,10.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,green,None,None,left,forward,10020.0,right,0.5,20.0,877.0,27.0,220.0,149.0,46.0,66.0
481,30.0,11.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,19.0,879.0,27.0,220.0,149.0,46.0,67.0
482,30.0,12.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,red,None,None,None,right,1.0,right,2.0,18.0,881.0,27.0,220.0,149.0,46.0,68.0
483,30.0,13.0,0.7,0.5,0.0147808829414,0.9,0.0182480036314,0.9,0.0,5.0,green,None,None,None,right,10001.0,right,2.0,17.0,883.0,27.0,220.0,149.0,46.0,69.0
